"10.1017/S0956536113000047","SHIFTING ALLIANCES: EPICLASSIC AND EARLY POSTCLASSIC INTERACTIONS AT CERRO PORTEZUELO","Destiny L. Crider, ","24",1,"","2013-01-01T00:00:00Z","107-130",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536100001607","Obsidian Procurement and Distribution in the Tikal-Yaxha Intersite Area of the Central Maya Lowlands","Anabel Ford, Fred Stross, Frank Asaro, Helen V. Michel, ","8",1,"","1997-01-01T00:00:00Z","101-110",""
"10.1017/S0956536106060160","SOME INTERPRETATIONS OF THE HUITZILAPA SHAFT TOMB","Lorenza
Lpez Mestas C.


Lpez Mestas C L,Jorge Ramos
de la Vega

de la Vega JR,Andrews, E. Wyllys, IV,Appel, Jill,Ashmore, Wendy,Robert Sharer,Beekman, Christopher,Phil C. Weigand,Blanton, Richard E.,Blanton, Richard E.,Gary M. Feinman,Blanton, Richard E.,Gary M. Feinman,Stephan A. Kowalewski,Peter N. Peregrine,Braudel, Fernand,Brumfiel, Elizabeth M.,Brumfiel, Elizabeth M.,Brumfiel, Elizabeth M.,Timothy K. Earle,Cabrero, Mara,Carlos Lpez,Crdenas, Efran,Carneiro, Robert L.,Cashdan, Elizabeth A.,Chase, Arlen F.,Diane Z. Chase,Clark, John E.,Michael Blake,Coe, M.,Coggins, Clemency,Costin, Cathy L.,Timothy K. Earle,Drennan, Robert D.,Duran, Diego,Earle, Timothy K.,Earle, Timothy K.,Earle, Timothy K.,Eliade, Mircea,Feinman, G.,S. Upham,K. Lightfoot,Flanagan, J. G.,Flannery, Kent V.,Florescano, Enrique,Fuente, Beatriz de la,Furst, Peter T.,Galvn, Javier,Garza, Mercedes de la,Graham, Mark M.,Grove, David,Grove, David,Susan Gillespie,Harris, Marvin,Hass, Jonathan,Hicks, Frederic,Johnson, Allen W.,Timothy K. Earle,Kelly, Isabel T.,Leventhal, Richard,Arthur Demarest,Gordon Willey,Long, Stanley V.,Lpez Austin, Alfredo,Lpez Austin, Alfredo,Lpez Mestas, Lorenza,Lpez Mestas, Lorenza,Bruce Benz,Lpez Mestas, Lorenza,Jorge Ramos,Lpez Mestas, Lorenza,Jorge Ramos,Robert B. Pickering,Mann, Michael,Ohnersorgen, Michael,Mark Varien,Oliveros, Arturo,Oliveros, Arturo,Price, T. Douglas,Gary M. Feinman,Ramos, Jorge,Lorenza Lpez Mestas,Rice, Prudente,Snchez, Sergio,Emma Marmolejo,Sanders, William,Barbara Price,Sarmiento, Griselda,Scarborough, Vernon,David Wilcox (eds.),Serna, Rosalo,Sharer, Robert J.,Surez, Lourdes,Surez, Lourdes,Taylor, R. E.,Tourtellot, Gair III,Jeremy Sabloff,Valdez, Francisco,Velzquez, Adrian,Villanueva, Gerardo,Jimena Manrique,Lorenza Lpez Mestas,von Winning, Hasso,Olga Hammer,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Christopher S. Beekman,","17",2,"","2006-01-01T00:00:00Z","271-281",""
"10.1017/S0956536106060160","SOME INTERPRETATIONS OF THE HUITZILAPA SHAFT TOMB","Lorenza
Lpez Mestas C.


Lpez Mestas C L,Jorge Ramos
de la Vega

de la Vega JR,Andrews, E. Wyllys, IV,Appel, Jill,Ashmore, Wendy,Robert Sharer,Beekman, Christopher,Phil C. Weigand,Blanton, Richard E.,Blanton, Richard E.,Gary M. Feinman,Blanton, Richard E.,Gary M. Feinman,Stephan A. Kowalewski,Peter N. Peregrine,Braudel, Fernand,Brumfiel, Elizabeth M.,Brumfiel, Elizabeth M.,Brumfiel, Elizabeth M.,Timothy K. Earle,Cabrero, Mara,Carlos Lpez,Crdenas, Efran,Carneiro, Robert L.,Cashdan, Elizabeth A.,Chase, Arlen F.,Diane Z. Chase,Clark, John E.,Michael Blake,Coe, M.,Coggins, Clemency,Costin, Cathy L.,Timothy K. Earle,Drennan, Robert D.,Duran, Diego,Earle, Timothy K.,Earle, Timothy K.,Earle, Timothy K.,Eliade, Mircea,Feinman, G.,S. Upham,K. Lightfoot,Flanagan, J. G.,Flannery, Kent V.,Florescano, Enrique,Fuente, Beatriz de la,Furst, Peter T.,Galvn, Javier,Garza, Mercedes de la,Graham, Mark M.,Grove, David,Grove, David,Susan Gillespie,Harris, Marvin,Hass, Jonathan,Hicks, Frederic,Johnson, Allen W.,Timothy K. Earle,Kelly, Isabel T.,Leventhal, Richard,Arthur Demarest,Gordon Willey,Long, Stanley V.,Lpez Austin, Alfredo,Lpez Austin, Alfredo,Lpez Mestas, Lorenza,Lpez Mestas, Lorenza,Bruce Benz,Lpez Mestas, Lorenza,Jorge Ramos,Lpez Mestas, Lorenza,Jorge Ramos,Robert B. Pickering,Mann, Michael,Ohnersorgen, Michael,Mark Varien,Oliveros, Arturo,Oliveros, Arturo,Price, T. Douglas,Gary M. Feinman,Ramos, Jorge,Lorenza Lpez Mestas,Rice, Prudente,Snchez, Sergio,Emma Marmolejo,Sanders, William,Barbara Price,Sarmiento, Griselda,Scarborough, Vernon,David Wilcox (eds.),Serna, Rosalo,Sharer, Robert J.,Surez, Lourdes,Surez, Lourdes,Taylor, R. E.,Tourtellot, Gair III,Jeremy Sabloff,Valdez, Francisco,Velzquez, Adrian,Villanueva, Gerardo,Jimena Manrique,Lorenza Lpez Mestas,von Winning, Hasso,Olga Hammer,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Christopher S. Beekman,","17",2,"","2006-01-01T00:00:00Z","271-281",""
"10.1017/S0956536106060160","SOME INTERPRETATIONS OF THE HUITZILAPA SHAFT TOMB","Lorenza
Lpez Mestas C.


Lpez Mestas C L,Jorge Ramos
de la Vega

de la Vega JR,Andrews, E. Wyllys, IV,Appel, Jill,Ashmore, Wendy,Robert Sharer,Beekman, Christopher,Phil C. Weigand,Blanton, Richard E.,Blanton, Richard E.,Gary M. Feinman,Blanton, Richard E.,Gary M. Feinman,Stephan A. Kowalewski,Peter N. Peregrine,Braudel, Fernand,Brumfiel, Elizabeth M.,Brumfiel, Elizabeth M.,Brumfiel, Elizabeth M.,Timothy K. Earle,Cabrero, Mara,Carlos Lpez,Crdenas, Efran,Carneiro, Robert L.,Cashdan, Elizabeth A.,Chase, Arlen F.,Diane Z. Chase,Clark, John E.,Michael Blake,Coe, M.,Coggins, Clemency,Costin, Cathy L.,Timothy K. Earle,Drennan, Robert D.,Duran, Diego,Earle, Timothy K.,Earle, Timothy K.,Earle, Timothy K.,Eliade, Mircea,Feinman, G.,S. Upham,K. Lightfoot,Flanagan, J. G.,Flannery, Kent V.,Florescano, Enrique,Fuente, Beatriz de la,Furst, Peter T.,Galvn, Javier,Garza, Mercedes de la,Graham, Mark M.,Grove, David,Grove, David,Susan Gillespie,Harris, Marvin,Hass, Jonathan,Hicks, Frederic,Johnson, Allen W.,Timothy K. Earle,Kelly, Isabel T.,Leventhal, Richard,Arthur Demarest,Gordon Willey,Long, Stanley V.,Lpez Austin, Alfredo,Lpez Austin, Alfredo,Lpez Mestas, Lorenza,Lpez Mestas, Lorenza,Bruce Benz,Lpez Mestas, Lorenza,Jorge Ramos,Lpez Mestas, Lorenza,Jorge Ramos,Robert B. Pickering,Mann, Michael,Ohnersorgen, Michael,Mark Varien,Oliveros, Arturo,Oliveros, Arturo,Price, T. Douglas,Gary M. Feinman,Ramos, Jorge,Lorenza Lpez Mestas,Rice, Prudente,Snchez, Sergio,Emma Marmolejo,Sanders, William,Barbara Price,Sarmiento, Griselda,Scarborough, Vernon,David Wilcox (eds.),Serna, Rosalo,Sharer, Robert J.,Surez, Lourdes,Surez, Lourdes,Taylor, R. E.,Tourtellot, Gair III,Jeremy Sabloff,Valdez, Francisco,Velzquez, Adrian,Villanueva, Gerardo,Jimena Manrique,Lorenza Lpez Mestas,von Winning, Hasso,Olga Hammer,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Weigand, Phil C.,Christopher S. Beekman,","17",2,"","2006-01-01T00:00:00Z","271-281",""
"10.2307/971741","An Early Classic Colonnaded Building at the Maya Site of Blue Creek, Belize","W. David Driver, ","13",1,"","2002-01-01T00:00:00Z","63-84",""
"10.1017/S0956536114000261","HOUSES OF STYLE: CONSUMPTION, ADORNMENT, AND IDENTITY IN FORMATIVE TLAXCALAN HOUSEHOLDS","David M. Carballo, Jennifer Carballo, Richard G. Lesure, ","25",2,"","2015-01-01T00:00:00Z","459-476",""
"10.1017/S0956536114000261","HOUSES OF STYLE: CONSUMPTION, ADORNMENT, AND IDENTITY IN FORMATIVE TLAXCALAN HOUSEHOLDS","David M. Carballo, Jennifer Carballo, Richard G. Lesure, ","25",2,"","2015-01-01T00:00:00Z","459-476",""
"10.1017/S0956536114000261","HOUSES OF STYLE: CONSUMPTION, ADORNMENT, AND IDENTITY IN FORMATIVE TLAXCALAN HOUSEHOLDS","David M. Carballo, Jennifer Carballo, Richard G. Lesure, ","25",2,"","2015-01-01T00:00:00Z","459-476",""
"10.1017/S0956536114000261","HOUSES OF STYLE: CONSUMPTION, ADORNMENT, AND IDENTITY IN FORMATIVE TLAXCALAN HOUSEHOLDS","David M. Carballo, Jennifer Carballo, Richard G. Lesure, ","25",2,"","2015-01-01T00:00:00Z","459-476",""
"10.1017/S0956536114000261","HOUSES OF STYLE: CONSUMPTION, ADORNMENT, AND IDENTITY IN FORMATIVE TLAXCALAN HOUSEHOLDS","David M. Carballo, Jennifer Carballo, Richard G. Lesure, ","25",2,"","2015-01-01T00:00:00Z","459-476",""
"10.1017/S0956536114000261","HOUSES OF STYLE: CONSUMPTION, ADORNMENT, AND IDENTITY IN FORMATIVE TLAXCALAN HOUSEHOLDS","David M. Carballo, Jennifer Carballo, Richard G. Lesure, ","25",2,"","2015-01-01T00:00:00Z","459-476",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
"10.7183/1045-6635.24.3.262","Interpolity Pottery Exchange in the Tuxtla Mountains, Southern Veracruz, Mexico","Wesley D. Stoner, ","24",3,"","2013-01-01T00:00:00Z","262-288",""
